box_id,section_id,belt_rotation,timestamp,tag_name,probability,left,top,width,height,image_path,area,area_sum
24,5,1,2025-01-13T11:04:24.312733,carryback,0.5841724802737808,0.5444154581985946,0.2789374412571063,0.1789723885569779,0.28101344317151733,https://example.com/image_24.jpg,77.49645306701149,750.6165001106583
25,6,1,2025-01-13T11:04:25.312733,carryback,0.9245860808207463,0.4036505881188519,0.9316363070598228,0.41627830373076147,0.38038410393374533,https://example.com/image_25.jpg,756.8301494948311,1041.0790341049028
26,6,1,2025-01-13T11:04:26.312733,carryback,0.3946772337089096,0.7320328556840632,0.1079571632335865,0.26709675445525527,0.4887999770928526,https://example.com/image_26.jpg,284.2488846100718,1041.0790341049028
27,7,1,2025-01-13T11:04:27.312733,carryback,0.8685297259285327,0.5471845150269528,0.17865636556795184,0.2533880645143254,0.43331834939356384,https://example.com/image_27.jpg,35.50318834369206,35.50318834369206
28,8,1,2025-01-13T11:04:28.312733,carryback,0.1691831045819404,0.6277813352078427,0.7472245191043434,0.46855249351348827,0.44319407337255823,https://example.com/image_28.jpg,2044.385171728255,2398.48414782037
29,8,1,2025-01-13T11:04:29.312733,carryback,0.5217270148738808,0.5065395858391766,0.923619948834868,0.2655963200001762,0.3041036403497961,https://example.com/image_29.jpg,354.09897609211487,2398.48414782037
30,9,1,2025-01-13T11:04:30.312733,carryback,0.49317249847287514,0.991684713998757,0.7364098151395285,0.39989546043214674,0.1373410661438842,https://example.com/image_30.jpg,28.945394283123814,424.3168782559107
31,9,1,2025-01-13T11:04:31.312733,carryback,0.42910613079045157,0.3254261956230986,0.6110931580677722,0.12108485228946275,0.32823120827345115,https://example.com/image_31.jpg,29.48329273031849,424.3168782559107
32,9,1,2025-01-13T11:04:32.312733,carryback,0.36644035164940203,0.5886655765315217,0.648349752672102,0.45511497426710756,0.45783650303400425,https://example.com/image_32.jpg,130.23935654622363,424.3168782559107
33,9,1,2025-01-13T11:04:33.312733,carryback,0.131666520249637,0.0890811633766142,0.09444867416186176,0.13036618053751586,0.42675285372373406,https://example.com/image_33.jpg,44.83201504758936,424.3168782559107
34,9,1,2025-01-13T11:04:34.312733,carryback,0.2588128044580478,0.7121834912090285,0.06076573372097793,0.12126544279062382,0.2816223659369109,https://example.com/image_34.jpg,18.476341945719096,424.3168782559107
35,9,1,2025-01-13T11:04:35.312733,carryback,0.41951689703406536,0.9635488013338167,0.6730386611661718,0.24805029121036226,0.30872371124142056,https://example.com/image_35.jpg,52.720939830351654,424.3168782559107
36,9,1,2025-01-13T11:04:36.312733,carryback,0.25754134595681977,0.49404209650828723,0.4427558632944979,0.19773660308629848,0.43623303224446663,https://example.com/image_36.jpg,40.558095647503414,424.3168782559107
37,9,1,2025-01-13T11:04:37.312733,carryback,0.2836073478017259,0.7204795497188412,0.25125593712997685,0.11973533194699729,0.26011359656690597,https://example.com/image_37.jpg,29.24584987305485,424.3168782559107
38,9,1,2025-01-13T11:04:38.312733,carryback,0.7623532710003547,0.7784009850804868,0.33237157610615187,0.20352936385140505,0.43713283480724563,https://example.com/image_38.jpg,49.8155923520264,424.3168782559107
39,10,1,2025-01-13T11:04:39.312733,carryback,0.6977329107358807,0.8393760040451529,0.8894237343628049,0.44472856092343516,0.11482806156369559,https://example.com/image_39.jpg,464.6598977483137,1500.941954357351
40,10,1,2025-01-13T11:04:40.312733,carryback,0.5620318615614626,0.7212404227901111,0.9888812679638127,0.31817417617016885,0.4119817848240561,https://example.com/image_40.jpg,594.5054606129552,1500.941954357351
41,10,1,2025-01-13T11:04:41.312733,carryback,0.8553218375290152,0.23049479350282398,0.03579072817509055,0.43061780528616733,0.29189387469882566,https://example.com/image_41.jpg,386.9363358652124,1500.941954357351
42,10,1,2025-01-13T11:04:42.312733,carryback,0.023232039246562475,0.06717886045832011,0.10800907358949063,0.1093016528023128,0.14384136558795838,https://example.com/image_42.jpg,54.840260130869964,1500.941954357351
43,1,2,2025-01-13T11:04:43.312733,carryback,0.9356418551007947,0.7691829557168371,0.8504148289194643,0.2989484506892897,0.15982202939361995,https://example.com/image_43.jpg,231.03405064871498,11427.921275654928
44,1,2,2025-01-13T11:04:44.312733,carryback,0.7963755554180267,0.3563532683435352,0.6427321498804033,0.47477178407241716,0.14063255506053896,https://example.com/image_44.jpg,625.6355120327788,11427.921275654928
45,1,2,2025-01-13T11:04:45.312733,carryback,0.6679919325436069,0.6401587170860799,0.852756871846659,0.15736129509262922,0.1475522728868934,https://example.com/image_45.jpg,42.09722632571347,11427.921275654928
46,1,2,2025-01-13T11:04:46.312733,carryback,0.7839072839501027,0.4149075978122899,0.4237659998051463,0.27078559326162105,0.2490482142749742,https://example.com/image_46.jpg,675.4970784384841,11427.921275654928
47,1,2,2025-01-13T11:04:47.312733,carryback,0.032839351449226006,0.5812490177715395,0.5761463034190103,0.3747430399335854,0.3303181679192897,https://example.com/image_47.jpg,1212.0475884479183,11427.921275654928
48,1,2,2025-01-13T11:04:48.312733,carryback,0.9998686897930472,0.1769942272805578,0.40814937475940527,0.34459973896516416,0.4539742816631126,https://example.com/image_48.jpg,1246.5142816114337,11427.921275654928
49,1,2,2025-01-13T11:04:49.312733,carryback,0.3117338275824141,0.9298664256455484,0.21137371822562967,0.4350982791038841,0.14639595945401895,https://example.com/image_49.jpg,135.1065965125631,11427.921275654928
50,1,2,2025-01-13T11:04:50.312733,carryback,0.4414918152433671,0.07054352637789141,0.17497801778125965,0.2516390509956916,0.38181302284432217,https://example.com/image_50.jpg,452.90411051934336,11427.921275654928
51,1,2,2025-01-13T11:04:51.312733,carryback,0.4974739883249042,0.4356544163018842,0.3237442985202753,0.17887200377795576,0.4732892076046953,https://example.com/image_51.jpg,924.2207596166404,11427.921275654928
52,1,2,2025-01-13T11:04:52.312733,carryback,0.989550202312063,0.7369297506898537,0.6021164702971218,0.3121181581042567,0.4304619571026992,https://example.com/image_52.jpg,830.52082313183,11427.921275654928
53,2,2,2025-01-13T11:04:53.312733,carryback,0.1518917831125831,0.27411582787227007,0.017331663516035767,0.12181219170525318,0.18637797132169537,https://example.com/image_53.jpg,31.557290667420858,1205.6160390616733
54,2,2,2025-01-13T11:04:54.312733,carryback,0.4473235737399395,0.27541679061897506,0.6209768028507903,0.2385986847367479,0.1981003264412849,https://example.com/image_54.jpg,218.94079622960092,1205.6160390616733
55,3,2,2025-01-13T11:04:55.312733,carryback,0.6485376157164189,0.11111231229784568,0.9213076369265772,0.43740858072917,0.3947181940490596,https://example.com/image_55.jpg,216.8570548077369,1517.1362078525317
56,4,2,2025-01-13T11:04:56.312733,carryback,0.23964353967978635,0.8136983719537634,0.23616683161427365,0.3072533227098856,0.2843406715938184,https://example.com/image_56.jpg,73.19462564637335,785.8030831890546
57,4,2,2025-01-13T11:04:57.312733,carryback,0.8282729663676357,0.895557097668698,0.8073015535026233,0.23515482536427781,0.22812731775586298,https://example.com/image_57.jpg,46.688564972167256,785.8030831890546
58,4,2,2025-01-13T11:04:58.312733,carryback,0.3360890829293567,0.9695134599581225,0.7003097609464601,0.28197927848058746,0.3850563878581157,https://example.com/image_58.jpg,55.431810246860074,785.8030831890546
59,4,2,2025-01-13T11:04:59.312733,carryback,0.13874122837197256,0.9468922367331036,0.5094094822153343,0.10292715931149057,0.11504922323038867,https://example.com/image_59.jpg,6.981568626012799,785.8030831890546
60,4,2,2025-01-13T11:05:00.312733,carryback,0.47704476645252925,0.556306600646883,0.5592190351187973,0.3473084916829908,0.21042170092673973,https://example.com/image_60.jpg,54.91393994427642,785.8030831890546
61,4,2,2025-01-13T11:05:01.312733,carryback,0.04333632540463539,0.6294576082274808,0.84347474496002,0.12256607444083928,0.49633537737355615,https://example.com/image_61.jpg,57.53380617839728,785.8030831890546
62,4,2,2025-01-13T11:05:02.312733,carryback,0.50655241927286,0.6631014182304533,0.25590552478364514,0.16971347322338698,0.3194038567235259,https://example.com/image_62.jpg,44.962983709827874,785.8030831890546
63,4,2,2025-01-13T11:05:03.312733,carryback,0.5167646286155734,0.8298644061230985,0.4998181191980987,0.46007011428470124,0.4337649906974129,https://example.com/image_63.jpg,62.08441918588309,785.8030831890546
64,4,2,2025-01-13T11:05:04.312733,carryback,0.11786755898637125,0.7672779805662024,0.27368881009357093,0.24226828773610654,0.15514239287194675,https://example.com/image_64.jpg,12.394234135002648,785.8030831890546
65,5,2,2025-01-13T11:05:05.312733,carryback,0.20694228175836338,0.7058938008530644,0.9392422414755237,0.24037059530058716,0.42183676178493856,https://example.com/image_65.jpg,448.9647417052085,1255.9264420986985
66,5,2,2025-01-13T11:05:06.312733,carryback,0.8195722001656591,0.21304588705859362,0.7994349642447598,0.1304880636293969,0.2981361871177417,https://example.com/image_66.jpg,56.34520028283167,1255.9264420986985
67,6,2,2025-01-13T11:05:07.312733,carryback,0.9276855541478704,0.4735564564001341,0.47127843030143723,0.4124725606306522,0.136919266314518,https://example.com/image_67.jpg,77.69753102850638,1529.880162496266
68,6,2,2025-01-13T11:05:08.312733,carryback,0.06640620832332933,0.6573474267069404,0.530054709342388,0.48827434034156136,0.3423919790236829,https://example.com/image_68.jpg,411.1035973628568,1529.880162496266
69,7,2,2025-01-13T11:05:09.312733,carryback,0.3914114909993729,0.030523289884761384,0.779246266699045,0.38432282697232667,0.3346340868525265,https://example.com/image_69.jpg,19.15678868534053,54.65997702903259
70,8,2,2025-01-13T11:05:10.312733,carryback,0.38020217273355905,0.48355179055827624,0.7835097310235748,0.29581866286022934,0.14508664118988937,https://example.com/image_70.jpg,142.896673961576,2885.1587226693173
71,8,2,2025-01-13T11:05:11.312733,carryback,0.10670854506183847,0.16920248629206336,0.8142969382699687,0.17361266291155514,0.4029966424900735,https://example.com/image_71.jpg,343.77790088737123,2885.1587226693173
72,9,2,2025-01-13T11:05:12.312733,carryback,0.6739740527210955,0.6057325641501364,0.23913095947138496,0.12411959750544188,0.46583393323492595,https://example.com/image_72.jpg,44.914118921865395,987.5294278830083
73,9,2,2025-01-13T11:05:13.312733,carryback,0.17686900668937156,0.8009473804475723,0.42007768552011016,0.4386490151339859,0.4825259924864128,https://example.com/image_73.jpg,161.57302946538823,987.5294278830083
74,9,2,2025-01-13T11:05:14.312733,carryback,0.5327802641508415,0.8062925899587395,0.7536513079108919,0.49102695620604664,0.3077842701796414,https://example.com/image_74.jpg,17.217884828045776,987.5294278830083
75,9,2,2025-01-13T11:05:15.312733,carryback,0.2072977928309,0.6110312623808424,0.13401108070229018,0.3649889788700733,0.2183171483580237,https://example.com/image_75.jpg,37.94146394778245,987.5294278830083
76,9,2,2025-01-13T11:05:16.312733,carryback,0.03818805144317672,0.7045403135220335,0.06892764712238275,0.47523012260331754,0.3019321658574594,https://example.com/image_76.jpg,135.16355449108605,987.5294278830083
77,9,2,2025-01-13T11:05:17.312733,carryback,0.5027173827502569,0.25197845021767007,0.07514859974689458,0.3368275182448069,0.39550646284446944,https://example.com/image_77.jpg,102.6582135405238,987.5294278830083
78,9,2,2025-01-13T11:05:18.312733,carryback,0.29476232289365945,0.5093074123346703,0.03765748641720301,0.20909295061786803,0.4876746096602229,https://example.com/image_78.jpg,22.416914055691443,987.5294278830083
79,9,2,2025-01-13T11:05:19.312733,carryback,0.3757534915642118,0.6738006911163638,0.6868963357008854,0.1139037262129222,0.328110592041586,https://example.com/image_79.jpg,30.31209639974262,987.5294278830083
80,9,2,2025-01-13T11:05:20.312733,carryback,0.8041719436135593,0.1489860915893637,0.7246234413386765,0.11155067394806513,0.4789879597721516,https://example.com/image_80.jpg,11.015273976971942,987.5294278830083
81,10,2,2025-01-13T11:05:21.312733,carryback,0.955400578138589,0.7145086188241988,0.3168620239208886,0.2962265324576208,0.23361033034195033,https://example.com/image_81.jpg,334.4145392334608,2275.417409690206
82,10,2,2025-01-13T11:05:22.312733,carryback,0.47363960707092867,0.9789348892818599,0.6764770626923077,0.22040940577299187,0.18030018619700436,https://example.com/image_82.jpg,216.69979825983538,2275.417409690206
83,10,2,2025-01-13T11:05:23.312733,carryback,0.9585607506850865,0.5156424992798027,0.26041945253940957,0.2004352376311066,0.12491340064793409,https://example.com/image_83.jpg,122.58310641888123,2275.417409690206
84,10,2,2025-01-13T11:05:24.312733,carryback,0.08862120357819259,0.11307853920037536,0.6220159314958847,0.44097448919097293,0.13240900705438277,https://example.com/image_84.jpg,100.77801142067783,2275.417409690206
85,1,3,2025-01-13T11:05:25.312733,carryback,0.8531729271333963,0.05475213136359247,0.6627733177630123,0.3083031940481321,0.18530737862081637,https://example.com/image_85.jpg,641.8439380443167,17082.56862192036
86,1,3,2025-01-13T11:05:26.312733,carryback,0.13986889497189958,0.19080752376583077,0.9704167400332933,0.25051955939469517,0.25762886929299955,https://example.com/image_86.jpg,195.83153435520595,17082.56862192036
87,1,3,2025-01-13T11:05:27.312733,carryback,0.7066980780982903,0.6761211781309832,0.38866353116653896,0.3062220728228791,0.19687824622870842,https://example.com/image_87.jpg,173.9238977085131,17082.56862192036
88,1,3,2025-01-13T11:05:28.312733,carryback,0.9991127179997566,0.6232580552940182,0.5803499455822029,0.45816913362038203,0.42920848868915795,https://example.com/image_88.jpg,1467.7959362435408,17082.56862192036
89,1,3,2025-01-13T11:05:29.312733,carryback,0.4593535051020554,0.7359080653226773,0.07861812410331692,0.39908967964765174,0.12070493871778663,https://example.com/image_89.jpg,434.7921872045758,17082.56862192036
90,1,3,2025-01-13T11:05:30.312733,carryback,0.7499359503939967,0.8564187086847146,0.5094401845369411,0.37827411333446803,0.3014203911409036,https://example.com/image_90.jpg,481.46024108262725,17082.56862192036
91,1,3,2025-01-13T11:05:31.312733,carryback,0.5081733920740776,0.4314175337508315,0.6608239981087255,0.21962767148093662,0.1485099575567912,https://example.com/image_91.jpg,317.5362162168685,17082.56862192036
92,1,3,2025-01-13T11:05:32.312733,carryback,0.12788438321984463,0.4641563757822854,0.38438512197732777,0.47506036366080084,0.4820365474666247,https://example.com/image_92.jpg,1017.927491022225,17082.56862192036
93,1,3,2025-01-13T11:05:33.312733,carryback,0.8217521391525173,0.07276609593733296,0.6206146414482062,0.28840269644291494,0.31082012886092747,https://example.com/image_93.jpg,297.26798517275097,17082.56862192036
94,1,3,2025-01-13T11:05:34.312733,carryback,0.7309144670323379,0.07602135003538224,0.38710264693506424,0.3779877655278975,0.15551144662734379,https://example.com/image_94.jpg,626.2679192148106,17082.56862192036
95,2,3,2025-01-13T11:05:35.312733,carryback,0.2822178699876533,0.10012357889629853,0.4736727609602971,0.1313465692105211,0.19202790207640993,https://example.com/image_95.jpg,236.25025965882685,2797.5511703067195
96,2,3,2025-01-13T11:05:36.312733,carryback,0.867502514924715,0.4130983340000278,0.44373582467978245,0.47214982646134174,0.37301761397285127,https://example.com/image_96.jpg,1355.684871586219,2797.5511703067195
97,3,3,2025-01-13T11:05:37.312733,carryback,0.7396142899352718,0.4245747981966841,0.6702539443013901,0.3216316017036037,0.4758163568645585,https://example.com/image_97.jpg,800.476937742112,2317.613145594644
98,4,3,2025-01-13T11:05:38.312733,carryback,0.17915546240813218,0.92356087804857,0.10149882079138861,0.2923299574747176,0.21012266077584232,https://example.com/image_98.jpg,56.75724032915221,1381.7031564967385
99,4,3,2025-01-13T11:05:39.312733,carryback,0.6885551655409636,0.21308341268695885,0.296237625949082,0.21599288010444,0.38089422282595076,https://example.com/image_99.jpg,66.37605229796803,1381.7031564967385
100,4,3,2025-01-13T11:05:40.312733,carryback,0.9437935673273492,0.4131371067378601,0.6671255138757033,0.24532264648284935,0.3944103818575918,https://example.com/image_100.jpg,103.75693601819931,1381.7031564967385
101,4,3,2025-01-13T11:05:41.312733,carryback,0.3626539874518835,0.006501785911761204,0.39607904397497906,0.3068792167992458,0.20181095894180134,https://example.com/image_101.jpg,22.240694103242625,1381.7031564967385
102,4,3,2025-01-13T11:05:42.312733,carryback,0.0931380731132212,0.3775626735187715,0.8976703968306888,0.4402921580642437,0.3066931193133207,https://example.com/image_102.jpg,93.20957125703302,1381.7031564967385
103,4,3,2025-01-13T11:05:43.312733,carryback,0.393519081716069,0.6296882634812612,0.5531668434727225,0.20265728830775798,0.15590048517824615,https://example.com/image_103.jpg,33.556683028977254,1381.7031564967385
104,4,3,2025-01-13T11:05:44.312733,carryback,0.6919111541836369,0.41034318624903277,0.4989522548879102,0.18782555203283044,0.330858118353747,https://example.com/image_104.jpg,25.65734234199727,1381.7031564967385
105,4,3,2025-01-13T11:05:45.312733,carryback,0.9187722656484244,0.3629739133664114,0.8113962031702425,0.4835011811614828,0.27756315277135624,https://example.com/image_105.jpg,117.49853414807488,1381.7031564967385
106,4,3,2025-01-13T11:05:46.312733,carryback,0.6439014922276607,0.08652168374210656,0.5848150973593432,0.4221271539205733,0.21089432387921297,https://example.com/image_106.jpg,76.84701978303919,1381.7031564967385
107,5,3,2025-01-13T11:05:47.312733,carryback,0.9750296238783267,0.9262731758114081,0.0021092918135402483,0.10826586645603005,0.1764812508364284,https://example.com/image_107.jpg,88.13437556369949,1683.4382993513632
108,5,3,2025-01-13T11:05:48.312733,carryback,0.9871860865875367,0.36169151680132905,0.577867107652942,0.15041009090678015,0.25740398886605376,https://example.com/image_108.jpg,339.3774816889651,1683.4382993513632
109,6,3,2025-01-13T11:05:49.312733,carryback,0.047311852000293086,0.5983010597162474,0.8883744521346073,0.3700865946021734,0.12688298549497584,https://example.com/image_109.jpg,294.1647537188987,2762.1722042983783
110,6,3,2025-01-13T11:05:50.312733,carryback,0.7061916369935297,0.42038788428261087,0.9251997593886304,0.27307177392598786,0.4281985028109747,https://example.com/image_110.jpg,938.1272880832138,2762.1722042983783
111,7,3,2025-01-13T11:05:51.312733,carryback,0.10232733214905976,0.1624007933123155,0.47466979610161564,0.26005054998851135,0.18888634071565844,https://example.com/image_111.jpg,33.74046432736318,88.40044135639576
112,8,3,2025-01-13T11:05:52.312733,carryback,0.9966025094019256,0.046869573332462555,0.1806838166565613,0.3245365543459894,0.10022532331933856,https://example.com/image_112.jpg,267.1175534124812,4036.3822689196913
113,8,3,2025-01-13T11:05:53.312733,carryback,0.6467351166495271,0.07221196365630633,0.675705413526799,0.22736067973907925,0.4239024429211522,https://example.com/image_113.jpg,884.1059928378928,4036.3822689196913
114,9,3,2025-01-13T11:05:54.312733,carryback,0.10650476951371945,0.1107993151539498,0.9861132768454288,0.45469113854792187,0.4943633043531498,https://example.com/image_114.jpg,147.51190803665835,1613.3821659367177
115,9,3,2025-01-13T11:05:55.312733,carryback,0.5724334162962056,0.9450020273115013,0.3319145810028278,0.37444125245267246,0.33150163045544634,https://example.com/image_115.jpg,81.73516728431701,1613.3821659367177
116,9,3,2025-01-13T11:05:56.312733,carryback,0.487383295492284,0.11981123626748891,0.8118685764387995,0.14493518360019217,0.4011803664671154,https://example.com/image_116.jpg,26.44585071781429,1613.3821659367177
117,9,3,2025-01-13T11:05:57.312733,carryback,0.485502940823186,0.7811348422690771,0.40061795127212785,0.45511837719400694,0.10405618646225304,https://example.com/image_117.jpg,38.59466967800587,1613.3821659367177
118,9,3,2025-01-13T11:05:58.312733,carryback,0.33503095663181925,0.39745627750222057,0.5314804831520167,0.46484522567045694,0.15479493570284297,https://example.com/image_118.jpg,22.53728946252551,1613.3821659367177
119,9,3,2025-01-13T11:05:59.312733,carryback,0.3119458940129526,0.7701336137877945,0.6508364362134236,0.25201184875886395,0.16429047763148064,https://example.com/image_119.jpg,31.26828249501802,1613.3821659367177
120,9,3,2025-01-13T11:06:00.312733,carryback,0.8906334615036997,0.5373722272174967,0.08288108785183512,0.49921406452728256,0.4491660308066655,https://example.com/image_120.jpg,194.9432532562011,1613.3821659367177
121,9,3,2025-01-13T11:06:01.312733,carryback,0.38131143810698576,0.3572367506742996,0.03769849907282796,0.244563321179119,0.42104569500049716,https://example.com/image_121.jpg,23.088988441693807,1613.3821659367177
122,9,3,2025-01-13T11:06:02.312733,carryback,0.2889390937280685,0.2385673645255716,0.3361332648768499,0.3623328280137901,0.20011992953379734,https://example.com/image_122.jpg,59.727328681475676,1613.3821659367177
123,10,3,2025-01-13T11:06:03.312733,carryback,0.40966879910423304,0.5211474405010458,0.7987650875525609,0.17237329468706525,0.15174050833679803,https://example.com/image_123.jpg,184.8432549905985,4514.078281682136
124,10,3,2025-01-13T11:06:04.312733,carryback,0.47048326814653685,0.5772487481047661,0.16212912966900417,0.2472897961830965,0.3158314114426497,https://example.com/image_124.jpg,382.3398799609561,4514.078281682136
125,10,3,2025-01-13T11:06:05.312733,carryback,0.44929423790995215,0.9120286892869738,0.1426577279819291,0.42604724276219097,0.30534596706978623,https://example.com/image_125.jpg,1086.0171470740313,4514.078281682136
126,10,3,2025-01-13T11:06:06.312733,carryback,0.263941798039116,0.10503794839330272,0.8879428987165924,0.21213313449061105,0.47905132317311294,https://example.com/image_126.jpg,585.4605899663438,4514.078281682136
127,1,4,2025-01-13T11:06:07.312733,carryback,0.9258874321689811,0.8952768231013938,0.13438816593379532,0.34488077765770664,0.36183671829790365,https://example.com/image_127.jpg,745.7350611388166,20997.11286305582
128,1,4,2025-01-13T11:06:08.312733,carryback,0.3429885968417826,0.977442336012108,0.5326554167547793,0.12462783174864103,0.4218564263330843,https://example.com/image_128.jpg,173.10541842778156,20997.11286305582
129,1,4,2025-01-13T11:06:09.312733,carryback,0.12159150393592522,0.6732808190160288,0.9062072561155965,0.4373442208152074,0.22905330886529918,https://example.com/image_129.jpg,231.12050236764213,20997.11286305582
130,1,4,2025-01-13T11:06:10.312733,carryback,0.38637973960329974,0.1810004214805061,0.9800870395083058,0.22177283399669012,0.1360304085943033,https://example.com/image_130.jpg,155.47945452704548,20997.11286305582
131,1,4,2025-01-13T11:06:11.312733,carryback,0.7934208542175485,0.4528081100614886,0.04406638140402275,0.1332478884177212,0.1323405431954699,https://example.com/image_131.jpg,220.33110445888897,20997.11286305582
132,1,4,2025-01-13T11:06:12.312733,carryback,0.8469744534671138,0.8217891057689505,0.6942289719184367,0.11597189579252346,0.11873611379338089,https://example.com/image_132.jpg,90.9058862564504,20997.11286305582
133,1,4,2025-01-13T11:06:13.312733,carryback,0.859518857805759,0.8002001336862791,0.3589517563276128,0.129213312629739,0.2783735440612384,https://example.com/image_133.jpg,269.8480087435753,20997.11286305582
134,1,4,2025-01-13T11:06:14.312733,carryback,0.9375761564318836,0.6762132150886947,0.7317158703730074,0.29036831440515554,0.2636167628122972,https://example.com/image_134.jpg,973.6963523179949,20997.11286305582
135,1,4,2025-01-13T11:06:15.312733,carryback,0.25650276031293306,0.7701602929886807,0.7115730560890399,0.12977113135015053,0.25595106497927744,https://example.com/image_135.jpg,147.42364723356542,20997.11286305582
136,1,4,2025-01-13T11:06:16.312733,carryback,0.6951235284999379,0.7358810843243085,0.6216108438909402,0.48696993747079986,0.3467982686586041,https://example.com/image_136.jpg,906.8988056637015,20997.11286305582
137,2,4,2025-01-13T11:06:17.312733,carryback,0.17032991652526752,0.6175105234838789,0.8016127322095135,0.4526283271227588,0.4718102302094026,https://example.com/image_137.jpg,750.896367991104,4300.447117736462
